,Unnamed: 0,userID,ISBN,Rating,Title,Author,PublicationYear,publisher,bookTitle,bookAuthor,unique_ISBN,Location,Age,TotalRatingCount
184,1072,277353,0739417096,8,On the Street Where You Live,Mary Higgins Clark,0.0,Simon Schuster Macmillan,,,0739417096,"kerby, oregon, usa",34.74663765822785,201
185,1075,277363,0060393823,1,Lost,Gregory Maguire,2001.0,ReganBooks,,,0060393823,"norcross, georgia, usa",34.0,66
186,1076,277363,0156027321,8,Life of Pi,Yann Martel,2003.0,Harvest Books,,,0156027321,"norcross, georgia, usa",34.0,664
187,1080,277364,0553576801,5,The Perfect Husband,LISA GARDNER,1997.0,Bantam,,,0553576801,"st. louis, missouri, usa",34.74663765822785,109
188,1081,277367,0312276885,10,The Sigma Protocol,Robert Ludlum,2001.0,St. Martin's Press,,,0312276885,"london, ontario, canada",15.0,127
189,1090,277378,0140008217,0,Brideshead Revisited,Evelyn Waugh,0.0,Penguin Putnam~mass,,,0140008217,"vancouver, british columbia, canada",33.0,51
190,1097,277378,0312195516,7,The Red Tent (Bestselling Backlist),Anita Diamant,1998.0,Picador USA,,,0312195516,"vancouver, british columbia, canada",33.0,723
191,1100,277378,0380731851,0,Mystic River,Dennis Lehane,2002.0,HarperTorch,,,0380731851,"vancouver, british columbia, canada",33.0,362
192,1101,277378,0385474016,0,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994.0,Anchor Books/Doubleday,,,0385474016,"vancouver, british columbia, canada",33.0,166
193,1104,277378,0446322180,0,Name of the Rose-Nla,Umberto Eco,1984.0,Warner Books,,,0446322180,"vancouver, british columbia, canada",33.0,58
194,1105,277378,0446608955,4,A Walk to Remember,Nicholas Sparks,2000.0,Warner Books,,,0446608955,"vancouver, british columbia, canada",33.0,378
195,1106,277378,0451137965,0,Thinner,Stephen King,1985.0,New Amer Library,,,0451137965,"vancouver, british columbia, canada",33.0,186
196,1109,277378,0553279378,0,I Know Why the Caged Bird Sings,MAYA ANGELOU,1983.0,Bantam,,,0553279378,"vancouver, british columbia, canada",33.0,199
197,1112,277378,0670892963,7,Bridget Jones : The Edge of Reason,Helen Fielding,2000.0,Viking Books,,,0670892963,"vancouver, british columbia, canada",33.0,131
198,1113,277378,0670894494,0,The Passion of Artemisia,Susan Vreeland,2002.0,Viking Books,,,0670894494,"vancouver, british columbia, canada",33.0,105
199,1114,277378,0671028375,0,Fatal Voyage,Kathy Reichs,2002.0,Pocket,,,0671028375,"vancouver, british columbia, canada",33.0,136
200,1116,277378,0671683993,0,The Temple of My Familiar,Alice Walker,1990.0,Pocket,,,0671683993,"vancouver, british columbia, canada",33.0,120
201,1118,277378,0684872153,0,Angela's Ashes (MMP) : A Memoir,Frank McCourt,1999.0,Scribner,,,0684872153,"vancouver, british columbia, canada",33.0,326
202,1120,277378,0689817851,0,Go Ask Alice,Anonymous,1998.0,Simon Pulse,,,0689817851,"vancouver, british columbia, canada",33.0,93
203,1129,277378,0804114986,5,The Bonesetter's Daughter,Amy Tan,2002.0,Ballantine Books,,,0804114986,"vancouver, british columbia, canada",33.0,384
204,1135,277378,0971880107,0,Wild Animus,Rich Shapero,2004.0,Too Far,,,0971880107,"vancouver, british columbia, canada",33.0,2502
205,1141,277397,0399140751,8,The Cat Who Said Cheese,Lilian Jackson Braun,1996.0,Putnam Pub Group,,,0399140751,"albany, new york, usa",67.0,83
206,1143,277402,051511605X,6,Undue Influence,Steven Paul Martini,1995.0,Jove Books,,,051511605X,"poquoson, virginia, usa",34.74663765822785,80
207,1146,277411,044023722X,0,A Painted House,John Grisham,2001.0,Dell Publishing Company,,,038550120X,"colorado springs, colorado, usa",48.0,838
208,1147,277413,0316666343,0,The Lovely Bones: A Novel,Alice Sebold,2002.0,"Little, Brown",,,0316666343,"norfolk, virginia, usa",56.0,1295
209,1150,277427,002542730X,10,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1994.0,John Wiley &amp; Sons Inc,,,002542730X,"gilbert, arizona, usa",48.0,175
210,1157,277427,0060177721,0,Finding Moon,Tony Hillerman,1995.0,Harpercollins,,,0060177721,"gilbert, arizona, usa",48.0,68
211,1162,277427,006092988X,0,A Tree Grows in Brooklyn,Betty Smith,1998.0,Perennial,,,006092988X,"gilbert, arizona, usa",48.0,101
212,1163,277427,0060930535,0,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999.0,Perennial,,,0060930535,"gilbert, arizona, usa",48.0,494
213,1164,277427,0060932139,0,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999.0,Perennial,,,0060932139,"gilbert, arizona, usa",48.0,52
214,1165,277427,0060934417,0,Bel Canto: A Novel,Ann Patchett,2002.0,Perennial,,,0060934417,"gilbert, arizona, usa",48.0,350
215,1168,277427,0061009059,9,One for the Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995.0,HarperTorch,,,0061009059,"gilbert, arizona, usa",48.0,291
216,1169,277427,0061030430,0,Long Time No See,Susan Isaacs,2002.0,HarperTorch,,,0061030430,"gilbert, arizona, usa",48.0,94
217,1174,277427,006440188X,0,The Secret Garden,Frances Hodgson Burnett,1998.0,HarperTrophy,,,006440188X,"gilbert, arizona, usa",48.0,155
218,1177,277427,0140067477,0,The Tao of Pooh,Benjamin Hoff,1983.0,Penguin Books,,,0140067477,"gilbert, arizona, usa",48.0,211
219,1182,277427,014029628X,0,Girl in Hyacinth Blue,Susan Vreeland,2000.0,Penguin Books,,,014029628X,"gilbert, arizona, usa",48.0,225
220,1186,277427,014100018X,0,Chocolat,Joanne Harris,2000.0,Penguin Books,,,0552998486,"gilbert, arizona, usa",48.0,344
221,1188,277427,0142001740,0,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,,,0142001740,"gilbert, arizona, usa",48.0,774
222,1195,277427,0310205719,0,The Purpose-Driven Life: What on Earth Am I Here For?,Rick Warren,2002.0,Zondervan Publishing Company,,,0310205719,"gilbert, arizona, usa",48.0,79
223,1206,277427,0312966091,0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998.0,St. Martin's Paperbacks,,,0312966091,"gilbert, arizona, usa",48.0,224
224,1207,277427,031298328X,0,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003.0,St. Martin's Paperbacks,,,031298328X,"gilbert, arizona, usa",48.0,155
225,1208,277427,0316037451,0,The Cat and the Curmudgeon,Cleveland Amory,1991.0,"Little, Brown",,,0316037451,"gilbert, arizona, usa",48.0,54
226,1209,277427,0316096199,0,Lucky : A Memoir,Alice Sebold,2002.0,Back Bay Books,,,0316096199,"gilbert, arizona, usa",48.0,301
227,1210,277427,0316168688,0,The Dogs of Babel (Today Show Book Club #12),Carolyn Parkhurst,2003.0,"Little, Brown",,,0316168688,"gilbert, arizona, usa",48.0,114
228,1211,277427,0316284955,0,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000.0,Back Bay Books,,,0316284955,"gilbert, arizona, usa",48.0,356
229,1212,277427,0316569321,0,White Oleander : A Novel,Janet Fitch,1999.0,"Little, Brown",,,0316569321,"gilbert, arizona, usa",48.0,387
230,1213,277427,0316602051,0,The Jester,James Patterson,2003.0,"Little, Brown",,,0446613843,"gilbert, arizona, usa",48.0,194
231,1214,277427,0316666343,0,The Lovely Bones: A Novel,Alice Sebold,2002.0,"Little, Brown",,,0316666343,"gilbert, arizona, usa",48.0,1295
232,1215,277427,0316776963,8,Me Talk Pretty One Day,David Sedaris,2001.0,Back Bay Books,,,0316776963,"gilbert, arizona, usa",48.0,457
233,1216,277427,0316777730,0,Naked,David Sedaris,1998.0,Back Bay Books,,,0316777730,"gilbert, arizona, usa",48.0,196
234,1220,277427,0345311396,0,Private Screening,Richard North Patterson,1994.0,Ballantine Books,,,0345311396,"gilbert, arizona, usa",48.0,62
235,1223,277427,0345334019,0,Escape the Night,Richard North Patterson,1995.0,Ballantine Books,,,0345334019,"gilbert, arizona, usa",48.0,60
236,1225,277427,0345339681,0,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986.0,Del Rey,,,0345339681,"gilbert, arizona, usa",48.0,281
237,1227,277427,0345361792,0,A Prayer for Owen Meany,John Irving,1990.0,Ballantine Books,,,0345361792,"gilbert, arizona, usa",48.0,413
238,1230,277427,0345404769,0,Silent Witness,RICHARD NORTH PATTERSON,1997.0,Ballantine Books,,,0679450408,"gilbert, arizona, usa",48.0,146
239,1231,277427,0345404777,0,No Safe Place,RICHARD NORTH PATTERSON,1999.0,Ballantine Books,,,0345404777,"gilbert, arizona, usa",48.0,103
240,1232,277427,0345404785,0,Dark Lady,Richard North Patterson,2000.0,Ballantine Books,,,0345404785,"gilbert, arizona, usa",48.0,103
241,1234,277427,0345412214,0,The Last Don,MARIO PUZO,1997.0,Ballantine Books,,,0345412214,"gilbert, arizona, usa",48.0,62
242,1235,277427,0345413903,10,The Murder Book,Jonathan Kellerman,2003.0,Ballantine Books,,,0345413903,"gilbert, arizona, usa",48.0,249
243,1237,277427,0345436911,0,The Dress Lodger (Ballantine Reader's Circle),Sheri Holman,2001.0,Ballantine Books,,,0345436911,"gilbert, arizona, usa",48.0,115
244,1243,277427,0373484232,0,Stanislaski Sisters,Nora Roberts,2001.0,Silhouette,,,0373484232,"gilbert, arizona, usa",48.0,87
245,1245,277427,0374199698,0,Middlesex: A Novel,Jeffrey Eugenides,2002.0,"Farrar, Straus and Giroux",,,0374199698,"gilbert, arizona, usa",48.0,238
246,1249,277427,0375703764,0,House of Leaves,Mark Z. Danielewski,2000.0,Pantheon Books,,,0375703764,"gilbert, arizona, usa",48.0,95
247,1251,277427,0375727132,0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback)),ANN PACKER,2003.0,Vintage,,,0375727132,"gilbert, arizona, usa",48.0,124
248,1255,277427,0380600129,0,The Indian in the Cupboard,Lynne Reid Banks,1999.0,HarperTrophy,,,0380600129,"gilbert, arizona, usa",48.0,82
249,1256,277427,0380702843,8,The Return of the Indian (Indian in the Cupboard),Lynne Reid Banks,1999.0,HarperTrophy,,,0380702843,"gilbert, arizona, usa",48.0,56
250,1258,277427,0380710218,0,Postmortem,Patricia Daniels Cornwell,1993.0,Harper Mass Market Paperbacks (Mm),,,0380710218,"gilbert, arizona, usa",48.0,174
251,1260,277427,0380718332,0,All That Remains (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1993.0,Avon,,,0380718332,"gilbert, arizona, usa",48.0,184
252,1270,277427,0385424736,9,The Rainmaker,John Grisham,1995.0,Doubleday Books,,,0385424736,"gilbert, arizona, usa",48.0,501
253,1271,277427,0385482388,0,The Mistress of Spices,Chitra Banerjee Divakaruni,1998.0,Anchor Books/Doubleday,,,0385482388,"gilbert, arizona, usa",48.0,90
254,1272,277427,0385484518,0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997.0,Doubleday,,,0385484518,"gilbert, arizona, usa",48.0,493
255,1273,277427,0385486804,9,Into the Wild,Jon Krakauer,1997.0,Anchor,,,0385486804,"gilbert, arizona, usa",48.0,252
256,1274,277427,038548951X,0,Sister of My Heart,Chitra Banerjee Divakaruni,2000.0,Anchor Pub,,,038548951X,"gilbert, arizona, usa",48.0,74
257,1275,277427,0385503857,9,Oryx and Crake,Margaret Atwood,2003.0,Nan A. Talese,,,0385503857,"gilbert, arizona, usa",48.0,134
258,1276,277427,0385504209,8,The Da Vinci Code,Dan Brown,2003.0,Doubleday,,,0385504209,"gilbert, arizona, usa",48.0,898
259,1278,277427,039304016X,8,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,1997.0,Little Brown and Company,,,039304016X,"gilbert, arizona, usa",48.0,64
260,1288,277427,0399144463,0,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life,Spencer Johnson,1998.0,Putnam Pub Group (Paper),,,0399144463,"gilbert, arizona, usa",48.0,162
261,1289,277427,0399145990,0,The River King,Alice Hoffman,2000.0,Putnam Publishing Group,,,0399145990,"gilbert, arizona, usa",48.0,112
262,1293,277427,0399501487,9,Lord of the Flies,William Gerald Golding,1959.0,Perigee Trade,,,0399501487,"gilbert, arizona, usa",48.0,259
263,1300,277427,0425107469,0,Watchers,Dean R. Koontz,1996.0,Berkley Publishing Group,,,0425107469,"gilbert, arizona, usa",48.0,180
264,1301,277427,0425113884,0,Mortal Fear,Robin Cook,1989.0,Berkley Publishing Group,,,0425113884,"gilbert, arizona, usa",48.0,128
265,1302,277427,0425115801,0,Lightning,Dean R. Koontz,1996.0,Berkley Publishing Group,,,0425115801,"gilbert, arizona, usa",48.0,274
266,1303,277427,0425116840,8,The Cardinal of the Kremlin (Jack Ryan Novels),Tom Clancy,1989.0,Berkley Publishing Group,,,0425116840,"gilbert, arizona, usa",48.0,166
267,1304,277427,0425121631,0,Rules of Prey,John Sandford,1992.0,Berkley Publishing Group,,,0425121631,"gilbert, arizona, usa",48.0,101
268,1305,277427,0425125467,0,Harmful Intent,Robin Cook,2001.0,Berkley Publishing Group,,,0425125467,"gilbert, arizona, usa",48.0,81
269,1306,277427,0425131769,0,Vital Signs,Robin Cook,2001.0,Berkley Publishing Group,,,0425131769,"gilbert, arizona, usa",48.0,77
270,1307,277427,0425133516,9,The Hunt for Red October (Jack Ryan Novels),Tom Clancy,1997.0,Berkley Publishing Group,,,0425133516,"gilbert, arizona, usa",48.0,76
271,1309,277427,0425152898,0,Mind Prey,John Sandford,2004.0,Berkley Publishing Group,,,0425152898,"gilbert, arizona, usa",48.0,108
272,1310,277427,0425154092,0,From Potter's Field,Patricia Daniels Cornwell,1996.0,Berkley Publishing Group,,,0425154092,"gilbert, arizona, usa",48.0,231
273,1311,277427,0425155943,0,Contagion,Robin Cook,1998.0,Berkley Publishing Group,,,0425155943,"gilbert, arizona, usa",48.0,125
274,1313,277427,0425158616,0,Cause of Death,Patricia Daniels Cornwell,1997.0,Berkley Publishing Group,,,0425158616,"gilbert, arizona, usa",48.0,287
275,1314,277427,0425163865,0,Detective: A Novel,Arthur Hailey,1998.0,Berkley Publishing Group,,,0425163865,"gilbert, arizona, usa",48.0,52
276,1315,277427,0425169871,0,Firebird,Janice Graham,1999.0,Berkley Publishing Group,,,0425169871,"gilbert, arizona, usa",48.0,86
277,1316,277427,0425174271,0,Certain Prey,John Sandford,2000.0,Berkley Publishing Group,,,0425174271,"gilbert, arizona, usa",48.0,128
278,1317,277427,0425175405,0,Black Notice,Patricia Daniels Cornwell,2000.0,Berkley Publishing Group,,,0425175405,"gilbert, arizona, usa",48.0,360
279,1321,277427,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000.0,Scholastic,,,0439064864,"gilbert, arizona, usa",48.0,556
280,1322,277427,0439136369,0,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001.0,Scholastic,,,0439136369,"gilbert, arizona, usa",48.0,428
281,1323,277427,043936213X,0,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001.0,Scholastic,,,043936213X,"gilbert, arizona, usa",48.0,278
282,1325,277427,044011585X,0,Crossings,DANIELLE STEEL,1987.0,Dell,,,044011585X,"gilbert, arizona, usa",48.0,79
283,1326,277427,0440170796,0,The Promise,Danielle Steel,1978.0,Dell,,,0440170796,"gilbert, arizona, usa",48.0,98
284,1327,277427,0440173922,0,The Ring,Danielle Steel,1983.0,Dell,,,0440173922,"gilbert, arizona, usa",48.0,59
285,1328,277427,0440176484,0,Secrets,DANIELLE STEEL,1986.0,Dell,,,0440176484,"gilbert, arizona, usa",48.0,117
286,1329,277427,0440185327,5,Thurston House,Danielle Steel,1984.0,Dell,,,0440185327,"gilbert, arizona, usa",48.0,77
287,1330,277427,0440193613,0,Wanderlust,Danielle Steel,1987.0,Dell,,,0440193613,"gilbert, arizona, usa",48.0,131
288,1333,277427,0440208459,0,Burn Marks (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1991.0,Dell,,,0440208459,"gilbert, arizona, usa",48.0,58
289,1336,277427,0440213991,0,Guardian Angel,Sara Paretsky,1996.0,Dell Publishing Company,,,0440213991,"gilbert, arizona, usa",48.0,92
290,1337,277427,0440217466,0,Vanished,Danielle Steel,1994.0,Dell,,,0440217466,"gilbert, arizona, usa",48.0,128
291,1338,277427,0440221501,0,Lightning,DANIELLE STEEL,1996.0,Dell,,,0425115801,"gilbert, arizona, usa",48.0,274
292,1339,277427,0440224764,7,The Partner,John Grisham,1998.0,Dell Publishing Company,,,0440224764,"gilbert, arizona, usa",48.0,478
293,1341,277427,0440225701,0,The Street Lawyer,JOHN GRISHAM,1999.0,Dell,,,0440225701,"gilbert, arizona, usa",48.0,545
294,1342,277427,0440236061,8,Unfit to Practice,Perri O'Shaughnessy,2003.0,Dell Publishing Company,,,0440236061,"gilbert, arizona, usa",48.0,88
295,1343,277427,0440236703,0,Tell No One,Harlan Coben,2002.0,Dell Publishing Company,,,0440236703,"gilbert, arizona, usa",48.0,241
296,1344,277427,0440236738,9,Gone for Good,HARLAN COBEN,2003.0,Dell,,,0440236738,"gilbert, arizona, usa",48.0,97
297,1345,277427,0440241073,0,The Summons,John Grisham,2002.0,Dell Publishing Company,,,0385503822,"gilbert, arizona, usa",48.0,655
298,1346,277427,0440419468,0,Holes,LOUIS SACHAR,2003.0,Yearling,,,0440419468,"gilbert, arizona, usa",48.0,50
299,1350,277427,0441172717,0,Dune (Remembering Tomorrow),Frank Herbert,1996.0,ACE Charter,,,0441172717,"gilbert, arizona, usa",48.0,146
300,1351,277427,0441627404,10,The Once and Future King,T. H. White,1987.0,Ace Books,,,0441627404,"gilbert, arizona, usa",48.0,77
301,1354,277427,0446350982,9,Presumed Innocent,Scott Turow,1988.0,Warner Books,,,0446350982,"gilbert, arizona, usa",48.0,294
302,1356,277427,0446600415,10,The Day After Tomorrow,Allan Folsom,1995.0,Warner Books,,,0446600415,"gilbert, arizona, usa",48.0,99
303,1357,277427,0446602620,0,Blood Work,Michael Connelly,1998.0,Warner Books,,,0446602620,"gilbert, arizona, usa",48.0,128
304,1358,277427,0446603716,0,Hide &amp; Seek,James Patterson,1996.0,Warner Books,,,0446603716,"gilbert, arizona, usa",48.0,129
305,1359,277427,0446604801,0,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997.0,Warner Books,,,0446604801,"gilbert, arizona, usa",48.0,182
306,1360,277427,0446607193,0,Unspeakable,Sandra Brown,1999.0,Warner Books,,,0446607193,"gilbert, arizona, usa",48.0,141
307,1361,277427,0446608009,0,The Drowning People,Richard Mason,2000.0,Warner Vision,,,0446608009,"gilbert, arizona, usa",48.0,55
308,1362,277427,0446608890,10,Saving Faith,David Baldacci,2000.0,Warner Vision,,,0375727981,"gilbert, arizona, usa",48.0,208
309,1364,277427,0446611212,0,Violets Are Blue,James Patterson,2002.0,Warner Vision,,,0446611212,"gilbert, arizona, usa",48.0,379
310,1367,277427,0449221482,0,J Is for Judgment,Sue Grafton,1999.0,Fawcett Books,,,0449221482,"gilbert, arizona, usa",48.0,161
311,1368,277427,0449221504,0,K Is for Killer (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1999.0,Fawcett Books,,,0449221504,"gilbert, arizona, usa",48.0,171
312,1374,277427,0451141083,0,Mindbend,Robin Cook,2001.0,Signet Book,,,0451141083,"gilbert, arizona, usa",48.0,64
